Parameter	Mean	95%_HPD_Lower	95%_HPD_Upper	ESS
ReAmongDemesSPEpi.i1_P1_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P1_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P10_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P11_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P12_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P13_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P14_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P15_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P16_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P2_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P3_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P4_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P5_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P6_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i1_P7_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P8_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i1_P9_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P1	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P10	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P11	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P12	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P13	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P14	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P15	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P16	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P2	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P3	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P4	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P5	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P6	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P7	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P8	0	0	0	NA
ReAmongDemesSPEpi.i2_Ghost_to_P9	0	0	0	NA
ReAmongDemesSPEpi.i2_P1_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i2_P1_to_P10	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P11	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P12	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P13	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P14	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P15	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P16	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P2	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P1_to_P3	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P1_to_P4	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P1_to_P5	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P6	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P7	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P8	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P1_to_P9	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i2_P10_to_P1	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P11	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P10_to_P12	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P10_to_P13	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P14	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P15	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P16	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P2	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P3	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P4	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P5	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P6	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P7	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P8	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P10_to_P9	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P11_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i2_P11_to_P1	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P10	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P11_to_P12	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P11_to_P13	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P14	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P15	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P16	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P2	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P3	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P4	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P5	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P6	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P7	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P8	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P11_to_P9	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P12_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i2_P12_to_P1	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P10	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P12_to_P11	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P12_to_P13	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P14	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P15	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P16	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P2	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P3	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P4	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P5	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P6	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P7	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P8	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P12_to_P9	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P13_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i2_P13_to_P1	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P10	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P11	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P12	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P14	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P13_to_P15	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P13_to_P16	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P13_to_P2	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P3	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P4	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P5	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P6	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P7	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P8	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P13_to_P9	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P14_to_Ghost	0	0	0	NA
ReAmongDemesSPEpi.i2_P14_to_P1	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P14_to_P10	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P14_to_P11	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P14_to_P12	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P14_to_P13	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P14_to_P15	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P14_to_P16	0.434505227651264	0.101432356181552	0.869873105444331	564.137965622737
ReAmongDemesSPEpi.i2_P14_to_P2	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P14_to_P3	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
ReAmongDemesSPEpi.i2_P14_to_P4	0.0575787336923532	0.0130575146479004	0.116107639952544	723.048101794287
